N_1_Secure,SOLVED,Bus_1_VM,Bus_2_VM,Bus_3_VM,Bus_4_VM,Bus_5_VM,Bus_6_VM,Bus_7_VM,Bus_8_VM,Bus_9_VM,Bus_10_VM,Bus_11_VM,Bus_12_VM,Bus_13_VM,Bus_14_VM,Bus_15_VM,Bus_16_VM,Bus_17_VM,Bus_18_VM,Bus_19_VM,Bus_20_VM,Bus_21_VM,Bus_22_VM,Bus_23_VM,Bus_24_VM,Bus_25_VM,Bus_26_VM,Bus_27_VM,Bus_28_VM,Bus_29_VM,Bus_30_VM,Bus_31_VM,Bus_32_VM,Bus_33_VM,Bus_34_VM,Bus_35_VM,Bus_36_VM,Bus_37_VM,Bus_38_VM,Bus_39_VM,Bus_40_VM,Bus_41_VM,Bus_42_VM,Bus_43_VM,Bus_44_VM,Bus_45_VM,Bus_46_VM,Bus_47_VM,Bus_48_VM,Bus_49_VM,Bus_50_VM,Bus_51_VM,Bus_52_VM,Bus_53_VM,Bus_54_VM,Bus_55_VM,Bus_56_VM,Bus_57_VM,Bus_58_VM,Bus_59_VM,Bus_60_VM,Bus_61_VM,Bus_62_VM,Bus_63_VM,Bus_64_VM,Bus_65_VM,Bus_66_VM,Bus_67_VM,Bus_68_VM,Load_3_PD,Load_17_PD,Load_18_PD,Load_20_PD,Load_21_PD,Load_23_PD,Load_24_PD,Load_25_PD,Load_26_PD,Load_27_PD,Load_28_PD,Load_29_PD,Load_33_PD,Load_36_PD,Load_39_PD,Load_40_PD,Load_41_PD,Load_42_PD,Load_44_PD,Load_45_PD,Load_46_PD,Load_47_PD,Load_48_PD,Load_49_PD,Load_50_PD,Load_51_PD,Load_52_PD,Load_53_PD,Load_55_PD,Load_56_PD,Load_59_PD,Load_60_PD,Load_61_PD,Load_64_PD,Load_67_PD,Load_68_PD,Load_3_QD,Load_17_QD,Load_18_QD,Load_20_QD,Load_21_QD,Load_23_QD,Load_24_QD,Load_25_QD,Load_26_QD,Load_27_QD,Load_28_QD,Load_29_QD,Load_33_QD,Load_36_QD,Load_39_QD,Load_40_QD,Load_41_QD,Load_42_QD,Load_44_QD,Load_45_QD,Load_46_QD,Load_47_QD,Load_48_QD,Load_49_QD,Load_50_QD,Load_51_QD,Load_52_QD,Load_53_QD,Load_55_QD,Load_56_QD,Load_59_QD,Load_60_QD,Load_61_QD,Load_64_QD,Load_67_QD,Load_68_QD
0,1,1.044999599,0.980002344,0.983000934,0.996999383,1.011000872,1.05000174,1.063000202,1.030001163,1.024999857,1.010000467,1.000002384,1.01560092,1.011000276,1.000001192,1.000000596,1,0.944868445,0.99247402,0.928903162,0.97860533,0.953422606,0.989590228,0.991185129,0.945401311,0.994715035,0.982286632,0.961704612,0.987364531,0.990460694,0.968395591,0.976373553,0.963475466,0.963124931,0.962397158,1.013532758,0.95329231,0.948176861,0.978404462,0.954304397,1.026908159,0.999084473,0.998871565,0.951300323,0.951500177,0.991998911,0.973331988,1.006018996,1.018821478,0.970980525,0.983384728,0.989140332,0.948151648,0.978176355,0.983169854,0.952358902,0.916139364,0.906602561,0.905711234,0.900087833,0.902362227,0.948210657,0.908873796,0.906295836,0.832214236,0.908865213,0.914302707,0.919941485,0.939288676,0,6085.534668,2536.050537,691.5535278,278.0809631,253.1369934,313.6199951,233.9109955,144.7893372,290.0598755,207.2821655,289.5278015,113.2268753,103.2438736,273.2037354,67.13513947,1025.630493,1169.263428,268.9985046,208.8506927,154.9989166,204.6717682,252.4121246,167.2056427,102.6663437,344.4292297,160.3618164,261.9685669,336.5292969,209.5870209,234.8665771,216.1350708,109.114624,9.353441238,323.6578674,341.6117554,0,304.2767334,126.2891617,104.7500153,116.7128067,86.76066589,0,49.07954025,17.70804787,78.45035553,28.17427444,27.52553177,0,0,12.89276218,24.06963158,256.4076233,254.1876984,4.866203785,21.085886,29.31300163,32.83897781,2.302267075,29.56685066,0,0,30.44844818,122.9085541,2.090244055,77.12802887,84.31108093,73.28717804,131.1473846,91.45587158,154.7489166,33.22667694
1,1,1.044999599,0.980002344,0.983000934,0.996999443,1.011000872,1.05000174,1.063000202,1.030001163,1.024999976,1.010000467,1.000002503,1.01560092,1.011000395,1.000001192,1.000000596,1,0.943159699,0.990455747,0.928724706,0.978541076,0.952670276,0.989181161,0.990725577,0.944868207,0.994440377,0.981687903,0.960889101,0.98701328,0.990271568,0.965770006,0.973887622,0.961789429,0.960511982,0.958868861,1.008025765,0.951063395,0.947543561,0.975077987,0.946721733,1.017848849,0.998835623,0.998837829,0.945870459,0.945931375,0.982313454,0.967955947,1.000248671,1.011461377,0.963888884,0.971121132,0.977201462,0.947500348,0.975297272,0.982613564,0.951846778,0.915932775,0.906230927,0.9053545,0.8995049,0.90176928,0.945845723,0.90867424,0.906065106,0.832315028,0.908654392,0.914012134,0.919346273,0.938717365,0,6173.810547,2515.683838,689.6101074,286.7088928,259.0897827,316.5707703,227.8481293,144.1259918,294.1352234,208.3488464,284.60849,113.6508026,105.6126862,274.0905762,66.84406281,1008.234314,1168.546631,272.0346069,210.0555725,154.9011993,210.1133575,248.8649902,164.1125793,101.0193558,337.9095154,165.231842,256.9826355,333.5068054,202.8117218,239.3106689,209.9477844,106.4066544,9.234085083,326.0825195,345.0457458,0,308.6905212,125.2749481,104.4556351,120.3340149,88.80093384,0,47.80741882,17.6269207,79.55258942,28.31925964,27.05784988,0,0,12.93461132,23.96527481,252.0585785,254.0318756,4.921126842,21.20753479,29.29452133,33.71206284,2.269912958,29.019907,0,0,31.37313652,120.5692749,2.071470976,74.63471222,85.90640259,71.18919373,127.8926163,90.28883362,155.9082031,33.56068039
1,1,1.044999599,0.980002344,0.983000934,0.996999383,1.011000872,1.05000174,1.063000202,1.030001163,1.024999976,1.010000467,1.000002503,1.01560092,1.011000395,1.000001192,1.000000715,1,0.942578852,0.989094734,0.928799212,0.978388846,0.953358769,0.989484012,0.990943968,0.945237577,0.994213164,0.981915593,0.961267114,0.987152994,0.990293384,0.964984119,0.972966731,0.961084366,0.959312677,0.957122803,1.005203366,0.950278759,0.947882175,0.973376334,0.942939401,1.017993212,0.998778522,0.998848021,0.943243682,0.943222523,0.977212131,0.964457095,1.000000596,1.011374235,0.958795786,0.964151621,0.970739543,0.947782576,0.974579096,0.982657075,0.952022254,0.915934086,0.906066537,0.905191243,0.899220765,0.901459575,0.945067286,0.90862608,0.905978441,0.832295597,0.908634663,0.914050043,0.919547081,0.939125776,0,6187.339355,2533.297607,699.3250122,277.0752258,259.9933777,317.753418,232.9021149,144.7295837,290.8728333,208.0590973,293.6481018,115.9073715,106.5444489,274.9932251,67.15781403,1034.259521,1170.033691,278.5508118,212.9904022,154.7893219,205.3512268,251.0941315,170.3704987,104.3453827,342.6472778,164.7891541,260.4914551,327.1755676,202.489563,240.6008759,209.5434875,105.9410477,9.221877098,328.3867798,331.0339966,0,309.3669739,126.1520615,105.9271698,116.2907028,89.11063385,0,48.86785507,17.70074081,78.67023468,28.27988052,27.91725159,0,0,12.97720814,24.0777607,258.5648804,254.3551636,5.039006233,21.50383759,29.27336311,32.94799423,2.290245056,30.12648773,0,0,31.28907967,122.2155304,2.032145977,74.51615906,86.36954498,71.05210114,127.3329773,90.16946411,157.0099335,32.19783401
0,1,1.044999599,0.980002284,0.983000934,0.996999443,1.011000872,1.050001621,1.063000083,1.030001163,1.024999976,1.010000467,1.000002384,1.015601039,1.011000395,1.000001311,1.000000715,1,0.945774734,0.99331373,0.928964972,0.978462875,0.953506351,0.989616632,0.991175294,0.94571811,0.995251,0.982963145,0.962458909,0.987715304,0.99063468,0.970339298,0.978087425,0.964421332,0.964428544,0.963916004,1.015745044,0.954544067,0.948758185,0.980381966,0.956929088,1.032737494,0.999224246,0.998883247,0.95333302,0.953569651,0.995665789,0.976245046,1.009773493,1.023663759,0.974673331,0.988202155,0.993720949,0.948822498,0.980418503,0.983855665,0.953138888,0.917078137,0.907344699,0.90639168,0.900791883,0.903179288,0.950060725,0.909482181,0.906971335,0.833484292,0.909535289,0.914984047,0.920200825,0.939643741,0,6026.909668,2545.138428,700.4036255,282.2322693,257.2237244,316.1640015,230.5288849,141.6500549,287.7602539,207.3996582,297.819397,116.3658524,103.444519,279.0752563,68.22811127,1043.777832,1173.240723,271.9064026,211.3576355,154.6400604,208.976059,242.8301544,166.283783,101.7887726,348.262207,160.2387848,256.9438782,329.8845825,201.1689606,239.6117249,218.9047852,106.6973114,9.119695663,328.436676,335.0159912,0,301.3454895,126.7417221,106.0905457,118.4551468,88.16136169,0,48.36989594,17.32410812,77.82839203,28.19024277,28.31381798,0,0,13.16984272,24.46148872,260.944458,255.0523224,4.918807983,21.33899117,29.24513435,33.52958679,2.214869022,29.40384102,0,0,30.42508888,120.5511093,2.048973083,74.03018188,86.01447296,74.22633362,128.2419586,89.17035675,157.033783,32.58514023
1,1,1.044999599,0.980002344,0.983000994,0.996999443,1.011000872,1.05000174,1.063000202,1.030001163,1.024999976,1.010000348,1.000002384,1.01560092,1.011000395,1.000001311,1.000000715,1,0.943983436,0.991344631,0.928893507,0.978437543,0.953318655,0.989495158,0.991004288,0.945485294,0.994816422,0.9822734,0.96169591,0.987099648,0.990347326,0.96726799,0.975218773,0.96254915,0.961581647,0.960124135,1.009873986,0.952152133,0.948273718,0.976558268,0.948844135,1.022359252,0.998989522,0.998696804,0.947537363,0.947620749,0.985391319,0.969961286,1.003331304,1.015292168,0.966226876,0.975313544,0.981112003,0.948217273,0.977096856,0.983221591,0.952478468,0.916502357,0.906900942,0.905996084,0.900334299,0.902640402,0.947139323,0.909169972,0.906623304,0.832960427,0.909192622,0.914633214,0.92026937,0.939414144,0,6111.615234,2471.307861,699.6154175,283.0391235,259.7272034,322.7257996,225.6439514,144.2019653,290.8945313,214.4122162,289.8000488,113.2831116,102.5234222,280.2348022,67.96420288,1002.315918,1202.265625,280.7384949,215.4836884,154.331543,208.8018494,245.570343,169.6107483,100.2746735,342.4377441,164.0032349,252.9550323,335.4067993,205.7641296,237.5764618,209.9536133,109.1235657,9.191249847,320.5887146,342.1637573,0,305.5807495,123.0651398,105.9711609,118.7938004,89.01940155,0,47.34493637,17.6362114,78.67610168,29.14340591,27.5514164,0,0,13.22456264,24.36687279,250.5789795,261.3620911,5.078580856,21.75556374,29.18678856,33.50163269,2.239861965,29.99214554,0,0,31.13985634,118.679657,2.08327198,75.72119904,85.28386688,71.19116974,131.1581268,89.87000275,153.2814789,33.28036499
1,1,1.044999599,0.980002344,0.983000994,0.996999443,1.011000872,1.05000174,1.063000083,1.030001163,1.024999976,1.010000348,1.000002384,1.01560092,1.011000395,1.000001311,1.000000715,1,0.941726744,0.98844254,0.928768635,0.978193164,0.953469336,0.989631593,0.991256237,0.945299983,0.994380653,0.981905699,0.961225748,0.987208903,0.990332007,0.963458776,0.971604168,0.96025753,0.958114266,0.955604136,1.00290215,0.949135244,0.947832406,0.971663594,0.940119088,1.014253616,0.998663843,0.998850286,0.941138983,0.941079378,0.973300278,0.961784244,0.997438848,1.008257389,0.955417871,0.959118366,0.965803683,0.947597265,0.972953796,0.982240796,0.951645195,0.915496945,0.905486286,0.904646933,0.898396194,0.900605977,0.943531752,0.908386588,0.905652642,0.832363844,0.908430994,0.913860142,0.919774473,0.939209878,0,6243.084961,2482.554199,708.1095581,275.7020874,249.669342,322.2013245,225.026886,145.2981567,289.6393127,206.2904358,291.3643799,114.5514221,102.5959015,271.2061462,68.73371124,1034.189453,1168.521118,269.8797607,208.1226044,155.2764587,205.4082184,249.4970093,167.8210144,100.1579056,341.57724,165.2410889,262.0149841,333.3386536,204.8392487,245.0279541,211.7287445,107.9497223,9.098649025,323.091217,331.3580322,0,312.1542664,123.6251678,107.2577744,115.714386,85.57215118,0,47.21546173,17.77027893,78.33660889,28.03947639,27.70013809,0,0,12.79849434,24.64276123,258.5473633,254.0263214,4.882145882,21.01237869,29.36548805,32.95713806,2.275677919,29.6756649,0,0,31.37489319,122.930336,2.070425987,75.38084412,87.95875549,71.79307556,129.7472534,88.96456909,154.4779968,32.22935104
0,1,1.044999599,0.980002344,0.983000934,0.996999502,1.011000752,1.05000186,1.063000202,1.030001163,1.024999976,1.010000348,1.000002384,1.01560092,1.011000514,1.000001311,1.000000715,1,0.94346869,0.990642607,0.928758979,0.978555501,0.953121901,0.989441037,0.991048217,0.944987059,0.994703054,0.982067406,0.961221874,0.987026691,0.99025625,0.966840327,0.974955261,0.962279439,0.961165428,0.959552109,1.009025455,0.951518953,0.947679222,0.976317048,0.947751582,1.023882389,0.998993278,0.998713017,0.946606815,0.946679115,0.983962357,0.969878554,1.003859758,1.016233563,0.966125011,0.97333765,0.979316413,0.947626948,0.976816177,0.98289746,0.951979756,0.915647984,0.905952275,0.905098438,0.899204075,0.901415884,0.946478307,0.908515036,0.905872881,0.832245767,0.90849483,0.913812518,0.919164956,0.938825548,0,6153.495605,2564.760986,689.8770752,277.3805847,251.8830261,310.6251831,225.2385101,141.4776611,293.8240051,213.6781616,294.3154907,115.5636902,102.8181458,275.6708984,67.06835938,1023.695862,1202.319702,279.8367004,208.4651184,151.4834747,205.9391327,250.5227966,164.1198578,101.0449295,337.5003967,165.4047852,254.0510712,325.854126,208.5728607,237.5572968,218.5105591,107.4327621,9.195586205,330.5369873,339.6273499,0,307.6747742,127.7188797,104.4960861,116.4188538,86.33087158,0,47.25986481,17.30302429,79.46841431,29.04363632,27.98069954,0,0,13.00918865,24.04569054,255.9239655,261.3738403,5.06226778,21.04696083,28.64816856,33.04232025,2.285033941,29.02119446,0,0,31.40597343,119.1938782,2.023938894,76.75481415,85.27698517,74.092659,129.1259155,89.91239929,158.0379944,33.0336647
1,1,1.044999599,0.980002344,0.983000875,0.996999443,1.011000752,1.05000186,1.063000083,1.030001163,1.024999976,1.010000348,1.000002384,1.01560092,1.011000514,1.000001311,1.000000834,1,0.942886174,0.989641488,0.928773582,0.978355825,0.952881277,0.98934406,0.990989625,0.945205033,0.99409008,0.981873035,0.961293817,0.986856401,0.99016428,0.965523422,0.973552763,0.961473644,0.95993948,0.957953751,1.006415606,0.950708985,0.947924972,0.974339902,0.944412053,1.01803112,0.998848677,0.998665094,0.944279075,0.944287479,0.979199409,0.966343582,1.000163794,1.011522651,0.961369216,0.966695487,0.973166466,0.947914541,0.975151241,0.982913256,0.952165663,0.915936351,0.906054497,0.905187607,0.899141073,0.90139401,0.945593774,0.908719599,0.906065941,0.832811773,0.908753991,0.914143384,0.919743478,0.939066708,0,6177.660156,2512.989258,700.2208862,287.3599548,254.2571564,311.7516785,234.7069702,144.9959259,290.9189758,215.6009979,293.6905212,117.3472672,105.3741074,274.055603,65.98153687,1004.270264,1206.115112,277.278717,208.3831024,152.7107697,211.5759888,241.2718811,165.118866,103.1668167,340.7039185,161.7579803,256.8919983,325.8496094,205.2727509,242.9411469,218.1929626,106.0099869,9.064331055,323.5372314,341.487915,0,308.8829956,125.1407471,106.0628662,120.6072845,87.14459229,0,49.24655151,17.73331451,78.68270874,29.30498695,27.92128372,0,0,12.93296242,23.65603638,251.0675659,262.1989441,5.015994072,21.03867912,28.88027191,33.9467392,2.200655937,29.19784737,0,0,30.71354294,120.5267639,2.023910999,75.54036713,87.2096405,73.98496246,127.4158478,88.62902069,154.6912384,33.21463013
0,1,1.044999599,0.980002344,0.983000934,0.996999443,1.011000752,1.05000186,1.063000202,1.030001163,1.025000095,1.010000348,1.000002384,1.01560092,1.011000514,1.000001192,1.000000834,1,0.941045642,0.987098753,0.928576946,0.97835952,0.952751935,0.989187956,0.99067682,0.944546998,0.993842602,0.981465876,0.960717678,0.986946225,0.990161777,0.961616158,0.969906032,0.95920819,0.956558228,0.953650594,1.000065207,0.94812429,0.947142124,0.969695628,0.936808288,1.006097078,0.998481452,0.998845756,0.93882972,0.93870604,0.968672097,0.959116817,0.992457151,1.001749158,0.952259362,0.952842057,0.959985077,0.946952641,0.970678568,0.981743634,0.951010227,0.914822757,0.904816389,0.904018641,0.897669017,0.899764419,0.942073703,0.907803774,0.905036747,0.831486046,0.907757521,0.913034678,0.918381393,0.938364685,0,6262.5625,2561.347168,694.3894043,278.728241,258.4494324,315.8384705,227.8799591,145.8097992,286.7172852,207.3741608,291.7774048,115.8463593,103.6617966,272.76651,67.41029358,1000.789917,1154.154053,268.8465271,213.2389832,155.3867645,207.7248383,243.2585907,164.6407623,102.7728653,352.098938,163.4735413,262.8463745,337.7492065,202.8074341,241.9308014,217.3639526,107.1306686,9.194046021,335.6080933,333.8588562,0,313.1281128,127.5488586,105.1795731,116.9844742,88.58145142,0,47.81409836,17.83285332,77.54631042,28.18678093,27.73940277,0,0,12.87212849,24.16828346,250.1974792,250.9030609,4.863454819,21.52893448,29.38635063,33.32883453,2.218776941,29.11330414,0,0,31.03928185,123.3204041,2.097820997,74.63314056,86.84696198,73.70386505,128.7628326,89.89733887,160.462616,32.47259521
0,1,1.044999599,0.980002344,0.983000934,0.996999383,1.011000752,1.05000174,1.063000202,1.030001163,1.025000095,1.010000348,1.000002265,1.01560092,1.011000514,1.000001311,1.000000834,1,0.940266311,0.986096501,0.928617537,0.978602529,0.952370405,0.989014387,0.990540087,0.94449544,0.993886709,0.981463671,0.960553646,0.98672682,0.990033388,0.960926712,0.969233632,0.958512783,0.955344439,0.951817036,0.99724555,0.947113991,0.94707787,0.968460917,0.932899892,1.006600976,0.99843967,0.998861074,0.936028957,0.935822845,0.963807821,0.956849098,0.992491722,1.001951337,0.94892633,0.946889102,0.954105854,0.946988583,0.970263004,0.98167628,0.951011956,0.914561033,0.904351234,0.903563201,0.897054553,0.899097085,0.941141307,0.907497168,0.90465194,0.830805719,0.907464802,0.912840724,0.918459773,0.93828392,0,6289.692871,2561.437744,683.4309692,286.4576416,260.1446838,309.3170776,224.0553894,142.696991,291.1333618,213.5307007,296.7572937,115.4298096,105.7835541,274.1422729,67.53487396,1024.238525,1153.942017,279.0075989,216.256073,152.7008972,205.724411,251.4512329,167.3735046,103.8355713,349.8716431,158.4640808,256.9997864,326.3800354,203.4278107,242.4676819,216.9432831,105.4761734,9.326825142,330.9962769,331.7941895,0,314.4846497,127.5533829,103.5196915,120.2285767,89.16249084,0,47.01161957,17.45214844,78.74069977,29.02359009,28.21284294,0,0,12.93705082,24.21294594,256.0596313,250.8569641,5.047268867,21.83354568,28.87840652,33.00786972,2.293502092,29.59653473,0,0,30.08812141,120.5773315,2.02720499,74.86143494,87.03969574,73.56124115,126.7742615,91.19562531,158.2575989,32.27177429
0,1,1.044999599,0.980002344,0.983000875,0.996999323,1.011000752,1.05000186,1.063000202,1.030001044,1.025000215,1.010000348,1.000002384,1.015601039,1.011000514,1.000001192,1.000000834,1,0.943458021,0.991026938,0.928735673,0.978541493,0.953065515,0.989446223,0.991114795,0.944914401,0.994484842,0.981909871,0.961120188,0.987163901,0.99030596,0.966543734,0.974581897,0.962158144,0.961013436,0.959530175,1.00911212,0.951475143,0.947647393,0.975745201,0.948256552,1.02246201,0.998922586,0.998928308,0.946984828,0.947076261,0.984310687,0.968685985,1.003002524,1.015115023,0.964584172,0.973690987,0.979681373,0.947655678,0.976354957,0.982787132,0.951982439,0.915745258,0.90579617,0.904910743,0.89891696,0.901174068,0.946372509,0.908316076,0.905635297,0.831375062,0.908292532,0.91374445,0.919073224,0.938756049,0,6161.518066,2475.306885,689.901123,277.5336609,248.1592407,313.3082275,230.4639282,144.1684113,293.3269653,207.6396637,292.4676208,114.3902664,104.9922943,275.384552,66.55427551,1033.464233,1155.839966,269.3365784,211.1992645,154.8408203,204.4172974,247.5856476,171.6639099,101.9408493,342.73172,162.1950531,256.8290405,326.1126099,200.9146881,241.4435577,217.2823944,105.3384094,9.444196701,331.032196,341.9386902,0,308.0758972,123.264267,104.499733,116.4831009,85.05458069,0,48.35626984,17.63210678,79.33398438,28.22286797,27.8050251,0,0,12.99567699,23.86137772,258.3660583,251.2695618,4.872320175,21.32300186,29.28310394,32.79814911,2.258244038,30.35520363,0,0,30.79653168,120.4972229,2.025543928,73.93659973,86.67205048,73.67621613,126.6086731,92.34325409,158.274765,33.25847626
1,1,1.044999599,0.980002403,0.983000875,0.996999323,1.011000752,1.05000174,1.063000202,1.030001044,1.025000095,1.010000348,1.000002265,1.015601039,1.011000514,1.000001192,1.000000834,1,0.941023231,0.988029778,0.928794861,0.978630006,0.953239858,0.98947984,0.991049528,0.945042133,0.994017363,0.981764674,0.961047769,0.986964822,0.990221918,0.962104261,0.970538497,0.95948565,0.956966698,0.954188287,1.001124024,0.94816047,0.947517216,0.970619023,0.937652588,1.010505915,0.998633504,0.998736799,0.939347684,0.939238727,0.9708727,0.960912049,0.994811893,1.00508666,0.954527795,0.957017362,0.963308096,0.947294533,0.971475244,0.981797099,0.951291561,0.915030599,0.90480876,0.90399456,0.897566259,0.89966476,0.942122996,0.907917619,0.905092299,0.831562638,0.907954752,0.913410366,0.919340909,0.938883424,0,6266.000488,2519.16333,687.1928711,275.5306702,253.3318024,309.9449463,230.7979126,143.2372589,287.265686,211.0031433,290.0767212,114.0061874,103.124939,277.6885986,68.70210266,1002.315247,1183.447021,279.4248657,212.9784393,153.0482635,209.4440765,245.2731628,170.561554,100.1258392,340.684967,162.4706726,260.8490906,330.2151184,202.6772308,243.1342773,210.2706604,107.2169342,9.21133709,324.3821106,331.5657349,0,313.3000183,125.4482117,104.0895081,115.6424408,86.82743073,0,48.42634964,17.51822472,77.69463348,28.68003845,27.57771873,0,0,13.10440636,24.63142967,250.5788116,257.2710876,5.054818153,21.50263023,28.94409943,33.60467911,2.2371521,30.1602726,0,0,30.8488636,122.3833237,2.051026106,74.58522034,87.27898407,71.29867554,128.8665009,90.06640625,155.0951843,32.24955368
0,1,1.044999599,0.980002403,0.983000875,0.996999323,1.011000872,1.05000174,1.063000083,1.030001044,1.025000215,1.010000348,1.000002265,1.015601039,1.011000514,1.000001073,1.000000715,1,0.941662729,0.988023996,0.928641737,0.978258669,0.953082085,0.98937881,0.990907311,0.944839597,0.994117856,0.981844544,0.961159885,0.986895263,0.990236104,0.963594496,0.971755803,0.960202277,0.957949817,0.955353141,1.002644777,0.949049413,0.947545052,0.971721053,0.94000572,1.014809012,0.998672724,0.998908699,0.94105947,0.94099617,0.973058939,0.961821318,0.997856796,1.008756042,0.955270112,0.958545864,0.965475261,0.947396696,0.973314703,0.982252538,0.95150435,0.915179253,0.905514121,0.904695272,0.898732126,0.900849223,0.94348228,0.908154845,0.905483544,0.831567168,0.908087134,0.913376749,0.918767512,0.938691795,0,6243.109863,2562.244873,701.2570801,276.2879333,255.2614899,317.9429932,231.9452209,140.4373016,286.6682129,213.8693542,285.6730957,115.0658569,102.419899,272.1863708,66.34805298,1034.439819,1151.193481,271.0966492,211.1641235,153.8527222,204.3745575,241.3873444,172.1110992,103.7361984,350.4961243,163.2594452,254.8562927,330.8945007,209.4454803,234.9966125,208.9245148,108.2697906,9.306033134,334.5072632,335.6578064,0,312.1554871,127.5935745,106.2198257,115.9602661,87.48881531,0,48.66707611,17.17578506,77.53303528,29.06962013,27.15906143,0,0,12.8447485,23.78744125,258.6099548,250.2594757,4.904160023,21.3194561,29.09623337,32.79129028,2.201709032,30.43427849,0,0,30.99862862,119.5716705,2.055244923,77.07592773,84.3577652,70.84222412,130.131958,90.99232483,159.9362793,32.64756775
0,1,1.044999599,0.980002463,0.983000875,0.996999323,1.011000991,1.05000174,1.063000083,1.030001044,1.025000215,1.010000467,1.000002265,1.015601039,1.011000514,1.000001192,1.000000715,1,0.944442689,0.991680562,0.92881918,0.978368819,0.953398764,0.989545465,0.991078377,0.945313871,0.994891167,0.982193053,0.961481035,0.987270355,0.990398228,0.967891216,0.975810885,0.963000238,0.962307811,0.96115309,1.011485338,0.952748358,0.948072016,0.977463186,0.951192081,1.02587688,0.999026239,0.998881817,0.949239731,0.949373543,0.988232434,0.971571445,1.005093098,1.01788795,0.968207479,0.978430569,0.984412789,0.948045254,0.977657855,0.983167231,0.952425838,0.91641289,0.906633914,0.905723691,0.899992943,0.902253211,0.947802782,0.908924758,0.906345606,0.832418859,0.908928096,0.914368808,0.919653594,0.939216018,0,6095.574707,2518.748779,700.8828735,277.6025391,255.9764862,319.7399597,225.6693573,144.2928162,293.6576233,208.6303253,291.039978,114.9636536,104.2473221,279.8337402,68.42190552,1038.108276,1169.595459,271.7559509,208.8923492,151.2998962,211.7358398,245.1302795,170.8883362,101.5661087,351.9471436,165.5578156,260.2958374,327.1651306,200.7180634,236.5523834,218.4860229,107.2643661,9.296705246,329.7009277,333.7760315,0,304.778717,125.4275818,106.163147,116.5120087,87.73387909,0,47.3502655,17.6473217,79.42341614,28.35751724,27.66929626,0,0,13.20563698,24.53097153,259.5270691,254.2598724,4.916087151,21.09009361,28.613451,33.97238922,2.23584795,30.21806145,0,0,31.43502808,122.1237564,2.032082081,73.86425018,84.91624451,74.08434296,128.9235229,90.90111542,157.6382599,32.46453857
